89.4,9999.9,9999.9,6.5,14,0.03,16
82.2,9999.9,9999.9,6.5,15,0.01,16
84.4,9999.9,9999.9,4.4,13,0.04,16
87.4,9999.9,9999.9,6.3,9.9,0.67,16
87.4,9999.9,9999.9,4.6,9.9,0,16
86.2,9999.9,9999.9,4.1,9.9,0.16,16
87.1,9999.9,9999.9,6.9,12,0.02,0
86.2,9999.9,9999.9,5.7,13,0,0
87,9999.9,9999.9,2.3,9.9,0,0
85,9999.9,9999.9,4,14,0,0
84.5,9999.9,9999.9,4.7,15,0.24,16
83.1,9999.9,9999.9,5,12,0,16
82.6,9999.9,9999.9,4.5,11.1,0.02,16
84.3,9999.9,9999.9,4.9,35,0.01,0
86.3,9999.9,9999.9,5.7,12,0,0
86.8,9999.9,9999.9,6.3,12,0.03,0
87.8,9999.9,9999.9,7.3,12,0,0
87.3,9999.9,9999.9,5.8,12,0,0
87.6,9999.9,9999.9,6.6,15.9,0,0
89.4,9999.9,9999.9,6.2,12,0,0
88,9999.9,9999.9,6.9,15.9,0.04,16
86.3,9999.9,9999.9,6.3,12,0.24,16
83,9999.9,9999.9,6.5,14,0.02,16
84.4,9999.9,9999.9,5,9.9,0,16
87.3,9999.9,9999.9,4.9,15,0.02,16
85.7,9999.9,9999.9,6.8,15.9,0.02,16
87,9999.9,9999.9,7.4,14,0,0
87.2,9999.9,9999.9,5.7,12,0,16
84.9,9999.9,9999.9,3.8,12,0.08,16
85.5,9999.9,9999.9,4.9,12,0.31,16
83.6,9999.9,9999.9,4,9.9,0.12,16
85,9999.9,9999.9,7.6,12,0.08,0
86.4,9999.9,9999.9,6.5,15,0,0
84.3,9999.9,9999.9,9.8,16.9,0.01,16
86.8,9999.9,9999.9,11.4,15.9,0,0
85.6,9999.9,9999.9,7.8,14,0,0
87.2,9999.9,9999.9,6.9,12,0.16,0
87.5,9999.9,9999.9,7,12,0,16
84.3,9999.9,9999.9,4.8,14,0,16
86.9,9999.9,9999.9,6.8,12,0.12,0
86.9,9999.9,9999.9,6.9,13,0,0
88.9,9999.9,9999.9,9.6,15.9,0,0
88.8,9999.9,9999.9,7.6,14,0,16
88,9999.9,9999.9,7,12,0.02,0
90,9999.9,9999.9,8.6,14,0,0
88.3,9999.9,9999.9,8,16.9,0.01,16
87,9999.9,9999.9,8.6,14,0.02,16
87.8,9999.9,9999.9,7.1,12,0.02,0
87.6,9999.9,9999.9,7.6,12,0,0
89.5,9999.9,9999.9,6.3,14,0,0
90.6,9999.9,9999.9,9.3,15,0,0
90.2,9999.9,9999.9,9.2,15,0,0
86.8,9999.9,9999.9,8.3,15.9,0.12,16
86.3,9999.9,9999.9,7.2,14,0.12,16
87.6,9999.9,9999.9,7.1,12,0,0
87.8,9999.9,9999.9,6.4,14,0,16
88.2,9999.9,9999.9,6.8,12,0,0
88.3,9999.9,9999.9,8.1,14,0,16
86.4,9999.9,9999.9,5.9,9.9,1.22,16
87.7,9999.9,9999.9,5.8,9.9,0.04,0
86.7,9999.9,9999.9,5.7,12,6.38,16
87.3,9999.9,9999.9,5.6,11.1,0.16,0
87.6,9999.9,9999.9,5.3,9.9,0,0
88.7,9999.9,9999.9,5.3,9.9,0,0
87.2,9999.9,9999.9,6.5,12,0,0
83,9999.9,9999.9,3.7,12,0.71,16
79.5,9999.9,9999.9,3.7,8,0.55,22
81.9,9999.9,9999.9,4.6,8,0.01,16
82.4,9999.9,9999.9,3.7,9.9,0,18
81.8,9999.9,9999.9,5,8,0.02,16
83.1,9999.9,9999.9,7,9.9,0,18
80.2,9999.9,9999.9,4.3,12,1.22,16
83.5,9999.9,9999.9,6.1,15,0.12,16
85.2,9999.9,9999.9,5.8,8.9,0,0
85.1,9999.9,9999.9,4.9,8,0.02,16
84.9,9999.9,9999.9,7.9,12,0.02,22
82.2,9999.9,9999.9,6,11.1,0.31,18
83.9,9999.9,9999.9,4.4,8.9,1.02,0
86.4,9999.9,9999.9,6.4,15,0.01,0
86.2,9999.9,9999.9,5.3,8.9,0,0
82.9,9999.9,9999.9,5.2,15,0.08,18
80.4,9999.9,9999.9,3.3,8,2.6,18
82.5,9999.9,9999.9,2.8,9.9,1.22,0
82.9,9999.9,9999.9,1.7,8,0,0
82.7,9999.9,9999.9,3.5,9.9,0.04,16
78.5,9999.9,9999.9,1.2,5.1,0.35,16
83.1,9999.9,9999.9,3.1,8,0.08,0
82.5,9999.9,9999.9,2.9,8.9,0.08,16
80.8,9999.9,9999.9,2,9.9,0.39,16
80.4,9999.9,9999.9,2.8,8,1.59,16
81.8,9999.9,9999.9,1.8,8,0.2,16
84.5,9999.9,9999.9,2.6,8,0.12,0
82.7,9999.9,9999.9,2.4,11.1,0,16
79.8,9999.9,9999.9,1.1,8,0.08,16
81.2,9999.9,9999.9,3.5,8,0.75,16
83.9,9999.9,9999.9,4.7,12,0,0
84.4,9999.9,9999.9,5.6,13,0,0
84.7,9999.9,9999.9,3.7,9.9,0,0
86,9999.9,9999.9,4.3,7,0,0
85.8,9999.9,9999.9,4.5,8,0,0
85.9,9999.9,9999.9,3.8,9.9,0,0
83.6,9999.9,9999.9,2.9,9.9,0.02,18
83.4,9999.9,9999.9,1.7,5.1,0,0
81.4,9999.9,9999.9,1.4,12,0.87,18
80.8,9999.9,9999.9,0,1,1.26,16
83.8,9999.9,9999.9,1.9,8,0,0
84.1,9999.9,9999.9,2.1,8,0,2
82.3,9999.9,9999.9,0.5,9.9,0.01,18
81.9,9999.9,9999.9,1.8,8,0.01,16
78,9999.9,9999.9,1.4,8,0.84,18
76.7,9999.9,9999.9,2,8,1.1,18
80.5,9999.9,9999.9,2.7,8.9,0.63,16
81.5,9999.9,9999.9,3.3,11.1,0.16,16
80.2,9999.9,9999.9,2,8,0.31,16
78.7,9999.9,9999.9,2.3,6,0.51,18
81,9999.9,9999.9,2.2,6,0.24,0
81.1,9999.9,9999.9,4,9.9,1.14,16
80.2,9999.9,9999.9,2.9,9.9,0.03,16
81,9999.9,9999.9,3.2,8,0.28,16
76.7,1011,1009.2,0.9,5.1,1.65,18
76.1,9999.9,9999.9,2.4,9.9,2.01,16
77.5,9999.9,9999.9,0.8,5.1,1.81,16
76,9999.9,9999.9,0.2,5.1,0.79,16
79.9,9999.9,9999.9,3.2,8,0.24,0
79.1,9999.9,9999.9,3.5,12,0.01,18
80,9999.9,9999.9,4.3,9.9,0.04,16
78.9,9999.9,9999.9,4.2,13,0.02,16
75.7,1010.3,1008.5,5.3,12,0.08,16
75.5,9999.9,9999.9,3.7,8,2.99,16
78.8,9999.9,9999.9,2.7,8,2.05,16
80.4,9999.9,9999.9,2.5,9.9,0.35,48
83,9999.9,9999.9,3.2,9.9,0.02,32
81.3,9999.9,9999.9,3.7,9.9,0.39,16
80,9999.9,9999.9,3,8.9,0.03,16
75.4,9999.9,9999.9,1.2,12,0.39,18
81.4,9999.9,9999.9,4,12,2.32,16
81.6,9999.9,9999.9,3.8,9.9,0,0
81.8,9999.9,9999.9,2.7,8.9,0,0
80.5,9999.9,9999.9,1.9,8,0,0
81.1,9999.9,9999.9,2.5,8,0,0
79.2,9999.9,9999.9,3.4,12,0,0
79.4,9999.9,9999.9,3.2,9.9,0,0
79.7,9999.9,9999.9,2.8,999.9,0,0
80.5,9999.9,9999.9,4.4,14,0,0
78.8,9999.9,9999.9,3.6,12,0,0
78.1,9999.9,9999.9,2.6,9.9,0,0
78.3,9999.9,9999.9,2.9,9.9,0,0
80.4,9999.9,9999.9,4.5,12,0,16
80.5,9999.9,9999.9,4.7,13,0.28,16
79.7,9999.9,9999.9,4,12,0,0
79.5,9999.9,9999.9,4.1,14,0,0
78.5,9999.9,9999.9,4.3,12,0,0
78.1,9999.9,9999.9,4.2,12,0,0
78.6,9999.9,9999.9,3.6,9.9,0,0
80.3,9999.9,9999.9,5.6,12,0,0
78.3,9999.9,9999.9,4.5,12,0,0
79.1,9999.9,9999.9,4.1,12,0,0
77.8,9999.9,9999.9,3.6,12,0,0
77.7,9999.9,9999.9,3.3,8,0,0
77.2,9999.9,9999.9,4,12,0,0
78.7,9999.9,9999.9,3.2,8.9,0.03,16
77.1,9999.9,9999.9,3.2,9.9,0.28,0
76.7,9999.9,9999.9,3.3,12,0,0
78.7,9999.9,9999.9,3.3,9.9,0,0
78.4,9999.9,9999.9,3.6,9.9,0,16
78.7,9999.9,9999.9,4.5,12,0.08,16
77.5,9999.9,9999.9,4.8,12,0.16,16
76.3,9999.9,9999.9,3.1,9.9,0,0
76.6,9999.9,9999.9,3.1,9.9,0,0
76.1,9999.9,9999.9,4.4,15,0,0
76.6,9999.9,9999.9,4.5,15,0,0
75.9,9999.9,9999.9,3.9,14,0,0
75.9,9999.9,9999.9,3.1,12,0,0
74.6,9999.9,9999.9,2.5,9.9,0,0
77,9999.9,9999.9,5.2,16.9,0,0
77.8,9999.9,9999.9,5.3,15.9,0,0
78.5,9999.9,9999.9,6.8,18.1,0,0
77,9999.9,9999.9,4.8,15.9,0,0
77.2,9999.9,9999.9,6.5,16.9,0,0
77.4,9999.9,9999.9,6.7,16.9,0,0
79.1,9999.9,9999.9,4.7,15,0,0
77.9,9999.9,9999.9,7.2,15.9,0.01,0
77.2,9999.9,9999.9,4.7,16.9,0,0
77.3,9999.9,9999.9,4.5,15,0,0
75.8,9999.9,9999.9,3.7,13,0,0
76.5,9999.9,9999.9,4.7,15,0,0
77.6,9999.9,9999.9,5.2,15.9,0,0
76.9,9999.9,9999.9,4.4,14,0,0
78.6,9999.9,9999.9,4.7,14,0,0
76.6,9999.9,9999.9,5.1,15,0,0
77.2,9999.9,9999.9,3.1,15.9,0,0
75.6,9999.9,9999.9,2.7,9.9,0,0
77,9999.9,9999.9,2.3,9.9,0,0
74.3,9999.9,9999.9,1.8,8,0,32
76.1,9999.9,9999.9,1.9,9.9,0,0
74.9,9999.9,9999.9,2.2,9.9,0,32
77.6,9999.9,9999.9,3.3,12,0,32
76.2,9999.9,9999.9,3.9,12,0,0
77.5,9999.9,9999.9,3.7,12,0,0
75.6,9999.9,9999.9,3.1,9.9,0,0
77.8,9999.9,9999.9,4.3,9.9,0,0
78.4,9999.9,9999.9,2.6,8,0,0
78.5,9999.9,9999.9,4.4,12,0,32
79.3,9999.9,9999.9,6,14,0,32
80.9,9999.9,9999.9,7.5,15,0,16
80.6,9999.9,9999.9,6.8,9.9,0.01,0
80,9999.9,9999.9,4.5,9.9,0,0
79.4,9999.9,9999.9,3.5,9.9,0,0
80.2,9999.9,9999.9,4.6,9.9,0,32
78.5,9999.9,9999.9,3.2,11.1,0,32
79,9999.9,9999.9,5,13,0,0
78.6,9999.9,9999.9,3.2,8,0,0
78.3,9999.9,9999.9,6.4,13,0,0
79.1,9999.9,9999.9,5,12,0,0
80.3,9999.9,9999.9,6.4,12,0,0
77.6,9999.9,9999.9,2.4,8,0,16
78,9999.9,9999.9,4,9.9,0.2,16
79.3,9999.9,9999.9,6.5,15,0,0
78.1,9999.9,9999.9,5.9,14,0.04,16
78.2,9999.9,9999.9,3.7,9.9,0,0
76.8,9999.9,9999.9,3,13,0,0
77.2,9999.9,9999.9,3.9,12,0,0
77.3,9999.9,9999.9,4.2,14,0,0
77.5,9999.9,9999.9,3.2,12,0,0
79.1,9999.9,9999.9,4.2,14,0,0
78.3,9999.9,9999.9,3.5,14,0,0
78.8,9999.9,9999.9,4.4,14,0,0
77.6,9999.9,9999.9,3.4,9.9,0,0
78.8,9999.9,9999.9,3.4,9.9,0,0
80,9999.9,9999.9,4,9.9,0,0
81.2,9999.9,9999.9,5.4,12,0,32
81.6,9999.9,9999.9,5.3,12,0,32
80.7,9999.9,9999.9,4.9,9.9,0,0
79.4,9999.9,9999.9,4.7,12,0,32
80,9999.9,9999.9,4.3,14,0,0
79.4,9999.9,9999.9,5.4,12,0,0
80.9,9999.9,9999.9,5.3,15,0,0
80.8,9999.9,9999.9,5.2,12,0,0
80.7,9999.9,9999.9,3.3,12,0,0
81,9999.9,9999.9,4.2,14,0,0
81.6,9999.9,9999.9,3.7,9.9,0,0
81,9999.9,9999.9,3.2,9.9,0,0
81.3,9999.9,9999.9,3.9,12,0,0
80.2,9999.9,9999.9,3.5,9.9,0,0
81.3,9999.9,9999.9,3.4,9.9,0,0
79.6,9999.9,9999.9,4.1,12,0,0
82.9,9999.9,9999.9,5.8,13,0,0
82.2,9999.9,9999.9,5.3,13,0,0
81.2,9999.9,9999.9,5.2,12,0,0
82.3,9999.9,9999.9,5.6,12,0,0
83.3,9999.9,9999.9,6.9,13,0,16
82.5,9999.9,9999.9,6,13,0.08,0
82.7,9999.9,9999.9,4.8,12,0,0
83.5,9999.9,9999.9,6,13,0,0
85.1,9999.9,9999.9,6.9,12,0,0
83,9999.9,9999.9,6.3,15.9,0,0
83.1,9999.9,9999.9,5,13,0,0
82,9999.9,9999.9,5,13,0,0
83.8,9999.9,9999.9,5.4,13,0,0
80.1,9999.9,9999.9,4,12,0,0
82.5,9999.9,9999.9,4.5,9.9,0,0
81.6,9999.9,9999.9,5.6,9.9,0,0
83.3,1010.8,1009,5.1,13,0,0
83.5,9999.9,9999.9,6.7,15,0,0
83.9,9999.9,9999.9,6.6,15.9,0,0
85,9999.9,9999.9,8.4,15,0,0
86.3,9999.9,9999.9,9.1,14,0,0
86.9,9999.9,9999.9,8.5,15,0,0
86.9,9999.9,9999.9,7.8,13,0,0
85.9,9999.9,9999.9,6.6,15.9,0,0
85.4,9999.9,9999.9,7.5,12,0,0
85.9,9999.9,9999.9,7.4,13,0,0
86.2,9999.9,9999.9,6.7,14,0,0
85.7,9999.9,9999.9,6.6,14,0,0
86.1,9999.9,9999.9,7.3,12,0,0
85.2,9999.9,9999.9,5.1,12,0,16
82.2,9999.9,9999.9,3.5,14,0.24,16
78.8,9999.9,9999.9,2.8,15,0.02,18
75.9,9999.9,9999.9,0.1,1.9,1.22,48
79.7,9999.9,9999.9,1.5,7,4.8,18
80.5,9999.9,9999.9,0.7,9.9,0.08,18
83.3,9999.9,9999.9,3.4,9.9,0.04,0
81.3,9999.9,9999.9,3.9,13,0,16
85.5,9999.9,9999.9,5.7,12,0,0
83.5,9999.9,9999.9,5.7,9.9,0,2
84.5,9999.9,9999.9,5.7,12,0,0
84.6,9999.9,9999.9,5.8,13,0,0
84.9,9999.9,9999.9,5.7,14,0,0
85.1,9999.9,9999.9,5.1,9.9,0,0
84.8,9999.9,9999.9,3.7,9.9,0,0
85.9,9999.9,9999.9,4.9,12,0,0
85.3,9999.9,9999.9,5.8,12,0,0
85.1,9999.9,9999.9,3.6,9.9,0,0
82.5,9999.9,9999.9,3.2,12,0,0
82.6,9999.9,9999.9,3.9,12,0,0
83.6,9999.9,9999.9,5.8,9.9,0,0
83,9999.9,9999.9,5.2,9.9,0,0
84.2,9999.9,9999.9,4.9,12,0,0
83.5,9999.9,9999.9,5,9.9,0,0
84.6,9999.9,9999.9,4.7,9.9,0,0
85.1,9999.9,9999.9,6.9,13,0,0
85.8,9999.9,9999.9,6,12,0,16
84.5,9999.9,9999.9,6.4,9.9,0.02,0
85.1,9999.9,9999.9,7,9.9,0,0
83.9,9999.9,9999.9,5.6,12,0,26
83.7,9999.9,9999.9,3.5,9.9,1.34,0
81.4,9999.9,9999.9,3.5,9.9,0,18
81.9,9999.9,9999.9,3.8,8,0.71,18
85,9999.9,9999.9,3.4,9.9,0.02,0
87.1,9999.9,9999.9,4.3,9.9,0,0
88,9999.9,9999.9,6.1,12,0,0
88.7,9999.9,9999.9,6.6,9.9,0,0
89,9999.9,9999.9,5.7,9.9,0,0
90.3,9999.9,9999.9,7.5,14,0,0
90.8,9999.9,9999.9,5.1,9.9,0,0
90.1,9999.9,9999.9,6.9,12,0,0
90.1,9999.9,9999.9,7.2,13,0,0
89.3,9999.9,9999.9,8.4,15,0,0
90,9999.9,9999.9,8.2,13,0,0
90.5,9999.9,9999.9,8.1,11.1,0,0
89.8,9999.9,9999.9,8.4,14,0,0
88.7,9999.9,9999.9,8,15,0,0
87.1,9999.9,9999.9,7.9,12,0,0
87.9,9999.9,9999.9,8.2,13,0,0
88,9999.9,9999.9,8.1,13,0,0
87.5,9999.9,9999.9,6.7,9.9,0,0
89,9999.9,9999.9,8.4,13,0,0
89.2,9999.9,9999.9,8.5,13,0,0
89.8,9999.9,9999.9,7.4,13,0,0
86.5,9999.9,9999.9,6.9,25.1,0,0
88.7,9999.9,9999.9,4.9,9.9,0,0
86.4,9999.9,9999.9,5.9,15,0,0
84.7,9999.9,9999.9,5.1,9.9,0,0
86.4,9999.9,9999.9,6.3,13,0,0
88,9999.9,9999.9,7.5,13,0,0
90.8,9999.9,9999.9,8.5,13,0,0
90.7,9999.9,9999.9,7.1,11.1,0,16
90.4,9999.9,9999.9,6.4,12,0.02,18
90,9999.9,9999.9,7.6,13,0.01,0
88.2,9999.9,9999.9,7,12,0,0
90.1,9999.9,9999.9,8.6,12,0,0
90.4,9999.9,9999.9,6.7,12,0,0
87.2,9999.9,9999.9,5.2,12,0.12,18
87,9999.9,9999.9,7.1,12,0,0
89.4,9999.9,9999.9,6.9,12,0,0
92.1,9999.9,9999.9,8.3,14,0,0
92,9999.9,9999.9,7.6,12,0,0
91.2,9999.9,9999.9,6.9,14,0,0
89.5,9999.9,9999.9,6.8,11.1,0,0
92.3,9999.9,9999.9,7.5,14,0,0
91.7,9999.9,9999.9,6.7,34,0,0
94.5,9999.9,9999.9,9.3,14,0,0
92.4,9999.9,9999.9,10.8,15,0,0
91.6,9999.9,9999.9,7.5,13,0,0
86,9999.9,9999.9,8.3,14,0.12,18
83.3,9999.9,9999.9,5.7,9.9,0,16
84.3,9999.9,9999.9,6.6,12,0,18
88.7,9999.9,9999.9,6.2,13,0.08,0
85.8,9999.9,9999.9,6.5,12,0,18
86.9,9999.9,9999.9,7.3,12,0.2,0
88.3,9999.9,9999.9,7.6,13,0,0
90.5,9999.9,9999.9,9,15.9,0,0
88.4,9999.9,9999.9,8.6,14,0,0
89.2,9999.9,9999.9,8.4,14,0,0
88.4,9999.9,9999.9,7.7,15,0,0
90.2,9999.9,9999.9,7.1,13,0,0
89.2,9999.9,9999.9,6.5,15.9,0,16
90.5,9999.9,9999.9,8.2,13,0,0
89.6,9999.9,9999.9,8,14,0,0
88.3,9999.9,9999.9,5.7,16.9,0.08,16
87.5,9999.9,9999.9,7.2,12,0,0
88.7,9999.9,9999.9,7.3,13,0,0
86.4,9999.9,9999.9,6.3,9.9,0,16
86.4,9999.9,9999.9,6,15.9,0.04,0
86.9,9999.9,9999.9,6.3,12,0,16
88.3,9999.9,9999.9,3.9,8.9,0,16
88.4,9999.9,9999.9,4,9.9,0,0
86,9999.9,9999.9,3.7,11.1,0,0
85.1,9999.9,9999.9,3.1,12,0,0
86.2,9999.9,9999.9,4.2,8.9,0,16
84.3,9999.9,9999.9,3.8,9.9,0,0
83.1,9999.9,9999.9,3.6,7,0,0
86.4,9999.9,9999.9,4.4,9.9,0,0
86.4,9999.9,9999.9,5.8,9.9,0,16
85.2,9999.9,9999.9,5.3,9.9,99.99,18
86.5,9999.9,9999.9,3.3,15,1.5,0
85.6,9999.9,9999.9,5.3,15,0,18
82.9,9999.9,9999.9,4.5,9.9,0.51,18
84.8,9999.9,9999.9,7.5,14,1.18,0
83.2,9999.9,9999.9,6.2,12,0,16
85.9,9999.9,9999.9,8.5,22,0.12,16
87.3,9999.9,9999.9,8.1,14,0.03,0
86.1,9999.9,9999.9,6.3,15,0,16
85.9,9999.9,9999.9,7.8,14,0.08,0
88.5,9999.9,9999.9,7.2,15.9,0.01,16
88.8,9999.9,9999.9,8.3,14,0,16
88.1,9999.9,9999.9,8.5,15.9,0,16
89.3,9999.9,9999.9,8.8,15.9,0,0
89.6,9999.9,9999.9,8.1,12,0,0
87.1,9999.9,9999.9,6.5,15.9,0.02,16
88.1,9999.9,9999.9,6.6,9.9,0,0
88.8,9999.9,9999.9,7.9,15,0.04,0
88.2,9999.9,9999.9,7.6,14,0,16
86.5,9999.9,9999.9,4.6,12,0,16
86,9999.9,9999.9,5.5,12,0,16
86,9999.9,9999.9,7.1,12,0,16
87.6,9999.9,9999.9,6.9,14,0.2,0
87.2,9999.9,9999.9,6.7,9.9,0,0
87.3,9999.9,9999.9,7.9,13,0,0
84.6,9999.9,9999.9,5.4,12,0.01,18
79.3,9999.9,9999.9,3.8,13,1.38,16
80.6,9999.9,9999.9,4.1,12,0.43,18
86.1,9999.9,9999.9,6.1,14,0.01,0
85.9,9999.9,9999.9,5.7,9.9,0,0
85.1,9999.9,9999.9,5.7,15,0.12,16
85.5,9999.9,9999.9,5.3,12,0.28,0
88,9999.9,9999.9,4.6,9.9,0,0
86.3,9999.9,9999.9,5.2,9.9,0,0
86.7,9999.9,9999.9,6.9,12,0,0
84.8,9999.9,9999.9,5.6,9.9,0,0
82,9999.9,9999.9,5,12,0.12,18
84.7,9999.9,9999.9,4.2,9.9,0,0
85.4,9999.9,9999.9,4.2,9.9,0,0
86.9,9999.9,9999.9,5,9.9,0,0
87.1,9999.9,9999.9,4.4,12,0,0
86.7,9999.9,9999.9,3.6,12,99.99,16
85.7,9999.9,9999.9,4.5,13,0.12,18
83.9,9999.9,9999.9,2,5.1,0,0
86,9999.9,9999.9,4.5,9.9,0,0
85.7,9999.9,9999.9,2.8,8,0,0
86.5,9999.9,9999.9,4.5,8.9,99.99,16
86.1,9999.9,9999.9,2.6,6,0,0
83,9999.9,9999.9,2.7,8,0.28,18
80.9,9999.9,9999.9,2.2,8,0.12,16
83.7,9999.9,9999.9,2.9,8,1.97,18
82.8,1004.5,1002.8,3.8,15.9,0.94,18
82.3,9999.9,9999.9,5.1,8.9,99.99,18
84.5,9999.9,9999.9,6.8,12,0.47,0
86.4,9999.9,9999.9,7.8,13,0,16
87,9999.9,9999.9,7.1,16.9,0,0
86.9,9999.9,9999.9,4.8,9.9,0,0
85,9999.9,9999.9,5.4,9.9,0,0
86.4,9999.9,9999.9,5.3,9.9,0,0
86.8,9999.9,9999.9,4.9,9.9,0,0
87.3,9999.9,9999.9,6.6,13,0,0
86.1,9999.9,9999.9,6.8,15,0,0
86.5,9999.9,9999.9,7.9,15,0,0
86.6,9999.9,9999.9,9.3,15,0,0
86.1,9999.9,9999.9,6.3,14,99.99,18
85.9,9999.9,9999.9,5.9,11.1,0,0
86.2,9999.9,9999.9,4.9,13,0,18
84.9,9999.9,9999.9,4.3,9.9,1.14,16
84.8,9999.9,9999.9,4,8,0,0
83,9999.9,9999.9,2.1,9.9,0,18
82.4,9999.9,9999.9,4.7,8,0,0
79.4,9999.9,9999.9,3.7,12,0.24,18
81.3,9999.9,9999.9,2.4,7,0,0
80.9,9999.9,9999.9,2.8,9.9,1.06,16
80.3,9999.9,9999.9,1.4,8,0.59,18
82.3,9999.9,9999.9,1.8,6,0,0
82,9999.9,9999.9,2.5,8,0,0
82.4,9999.9,9999.9,2.6,8,0,0
81,9999.9,9999.9,2,8,0.51,0
80.8,9999.9,9999.9,2,6,0,0
81.7,9999.9,9999.9,2.3,8,0,0
79.7,1008.7,1007,1,6,99.99,16
78.1,9999.9,9999.9,3,8,0.63,18
76.8,9999.9,9999.9,2.1,8,0.12,18
75.1,9999.9,9999.9,2.3,5.1,2.6,18
76.9,9999.9,9999.9,1.5,6,3.7,16
81.4,9999.9,9999.9,4.4,8,0.75,0
81.4,9999.9,9999.9,3.5,8,0,0
81.4,9999.9,9999.9,2.6,8.9,0,0
80.6,9999.9,9999.9,1.2,5.1,0,16
75.2,9999.9,9999.9,1.2,9.9,0,18
78.3,9999.9,9999.9,3.2,9.9,0.94,16
76.9,9999.9,9999.9,1.9,7,1.38,18
79.8,9999.9,9999.9,0.4,8,0.75,16
78.6,9999.9,9999.9,1.5,6,0.16,18
79.9,9999.9,9999.9,2.5,5.1,1.3,19
75.5,9999.9,9999.9,0.2,4.1,0.98,18
74,9999.9,9999.9,0.4,2.9,1.08,18
73.9,9999.9,9999.9,5.1,14,0.51,18
70.6,9999.9,9999.9,12.8,20,8.31,18
80.2,9999.9,9999.9,6.5,14,5.91,16
85.3,9999.9,9999.9,2.8,8,0.01,0
84.1,9999.9,9999.9,2.4,6,0,16
83,9999.9,9999.9,2.1,6,0,16
85,9999.9,9999.9,3.2,6,0,0
82.2,9999.9,9999.9,1.1,6,0.2,18
80.6,9999.9,9999.9,0.7,4.1,0.75,18
79.4,9999.9,9999.9,1.8,7,0.63,18
77.7,9999.9,9999.9,1.4,5.1,1.06,18
73.7,9999.9,9999.9,1.9,7,4.21,18
78.5,9999.9,9999.9,2.9,8,5.28,16
78,9999.9,9999.9,2.2,7,0.98,16
75.9,9999.9,9999.9,1.9,5.1,0.39,16
80.4,9999.9,9999.9,4,8,0.16,16
78,9999.9,9999.9,2.9,8.9,0,16
78.7,9999.9,9999.9,2.3,12,0.55,0
77.7,9999.9,9999.9,1.7,6,0,0
79.4,9999.9,9999.9,2.8,8,0,0
78.6,9999.9,9999.9,2.3,8,0,0
78,9999.9,9999.9,2.2,8,0,0
77.8,9999.9,9999.9,2.7,9.9,0,0
78.1,9999.9,9999.9,1.5,6,0,0
78.6,9999.9,9999.9,2.7,8,0,0
79.9,9999.9,9999.9,6.1,13,99.99,16
78.3,9999.9,9999.9,3.5,8,1.54,18
78.4,9999.9,9999.9,4.8,8.9,2.64,16
77.7,9999.9,9999.9,2.2,6,1.69,16
79.4,9999.9,9999.9,3.3,8,1.22,16
77.9,9999.9,9999.9,1.3,6,0.75,16
79.2,9999.9,9999.9,2.2,8,1.65,16
80.8,9999.9,9999.9,2.4,8,0.2,16
79.1,9999.9,9999.9,3.5,9.9,0.01,0
78.3,9999.9,9999.9,4,9.9,0,0
79.4,9999.9,9999.9,2.9,8,0,0
80.1,9999.9,9999.9,4.7,8.9,0,0
77,9999.9,9999.9,6.1,8,0.2,18
76.6,9999.9,9999.9,4.7,8,11.14,16
75.1,9999.9,9999.9,1.6,8.9,0.87,18
76.9,9999.9,9999.9,2.5,8,0.01,0
76,9999.9,9999.9,2.5,8,0,0
74.9,9999.9,9999.9,4.2,9.9,0,0
75.6,9999.9,9999.9,7,15,99.99,16
73.7,9999.9,9999.9,6.6,9.9,0,16
74.5,9999.9,9999.9,4.7,11.1,0.2,16
76.2,9999.9,9999.9,3.6,8,0.12,16
75.9,1011.5,1009.7,4.1,8,0.2,16
77.9,9999.9,9999.9,4.4,14,1.02,16
76.7,9999.9,9999.9,3.8,9.9,0.02,0
75.4,9999.9,9999.9,4.7,12,0,0
75.9,9999.9,9999.9,6.9,15,0,0
73.1,9999.9,1007.9,7.9,15.9,0.02,16
72.5,9999.9,9999.9,7,9.9,0,16
73.8,9999.9,9999.9,7.1,13,1.73,16
73.9,9999.9,9999.9,6.2,11.1,0.35,16
76.4,9999.9,9999.9,7.3,14,0.04,0
76.2,9999.9,9999.9,4.8,9.9,0,0
76.5,9999.9,9999.9,2.9,8,0,0
75.4,9999.9,9999.9,2.8,9.9,0,0
75.6,9999.9,9999.9,3.4,8,0,0
74.6,9999.9,9999.9,3.1,6,0,0
74,9999.9,9999.9,2.3,8,0,0
75.4,9999.9,9999.9,3.4,9.9,0,0
74,9999.9,9999.9,2.7,9.9,0,0
74.4,9999.9,9999.9,3.5,9.9,99.99,16
77,9999.9,9999.9,5.3,14,0.02,16
73.9,9999.9,9999.9,4.5,9.9,0,0
74.4,9999.9,9999.9,2.7,8,99.99,16
74.1,9999.9,9999.9,3.2,9.9,0,0
75.3,9999.9,9999.9,5.6,9.9,0,0
74.5,9999.9,9999.9,4.4,9.9,0,0
76,9999.9,9999.9,4.2,9.9,0,0
76.5,9999.9,9999.9,4.2,9.9,99.99,16
77.6,9999.9,9999.9,3.4,9.9,0.02,16
76.1,9999.9,9999.9,3.1,9.9,0,0
74.9,9999.9,9999.9,4.9,12,0,0
